Wall time,Step,Value
1544206561.1084526,51,0.8337619304656982
1544206568.3597932,181,0.8285900354385376
1544206571.3180723,241,0.8266125321388245
1544206579.8888164,435,0.82218998670578
1544206582.195552,465,0.8214200735092163
1544206582.8660753,501,0.8208693861961365
1544206588.9266822,616,0.8188461065292358
1544206589.464725,660,0.8180713653564453
1544206599.8941627,976,0.8134744167327881
1544206601.705782,1036,0.8129020929336548
1544206619.7863338,1621,0.8063210844993591
1544206625.6519802,1782,0.8050158023834229
1544206628.9050646,1871,0.8039692044258118
1544206638.7033455,2201,0.8012898564338684
1544206648.1881275,2459,0.7992465496063232
1544206655.1852195,2662,0.7978088855743408
1544206657.360822,2742,0.7968488931655884
1544206659.049477,2799,0.79653400182724
1544206664.6464462,2946,0.795670747756958
1544206669.9600346,3098,0.7944485545158386
1544206672.8440044,3195,0.7940778136253357
1544206673.138985,3226,0.7941387295722961
1544206674.3745613,3242,0.7934402227401733
1544206677.846717,3351,0.7928633689880371
1544206681.3954475,3471,0.7923082709312439
1544206684.9204407,3602,0.7914831042289734
1544206690.8582752,3769,0.7905958890914917
1544206703.0759177,4125,0.7887283563613892
1544206706.3193057,4224,0.7881191968917847
1544206708.9146972,4301,0.7877592444419861
1544206718.9094975,4558,0.7862964272499084
1544206727.5981507,4813,0.7853984236717224
1544206733.0412912,4959,0.7843379974365234
1544206736.436969,5074,0.7840418815612793
1544206738.6158142,5149,0.7833490371704102
1544206740.557069,5178,0.7835851311683655
1544206753.7147145,5506,0.7821303606033325
1544206756.9868712,5586,0.7814946174621582
1544206759.9689054,5681,0.7810624241828918
1544206763.3964455,5761,0.7807835340499878
1544206764.5900798,5787,0.7806829214096069
1544206768.6354163,5929,0.779731035232544
1544206774.895115,6155,0.7790645360946655
1544206779.4993663,6308,0.7786192297935486
1544206783.8696177,6437,0.7780969738960266
1544206794.9507933,6812,0.7766528725624084
1544206796.4768505,6878,0.7762706875801086
1544206800.9074783,7032,0.7758006453514099
1544206829.3605533,7787,0.7733495831489563
1544206829.5142915,7803,0.7729407548904419
1544206839.8707836,8095,0.7721469402313232
1544206840.1634412,8128,0.771923840045929
1544206841.2824135,8140,0.771824836730957
1544206842.8891943,8186,0.7719666957855225
1544206850.9340653,8448,0.7711062431335449
1544206852.8289912,8492,0.7706595063209534
1544206852.965517,8507,0.7705426812171936
1544206858.11246,8663,0.7700954079627991
1544206868.8185406,8964,0.7693232297897339
1544206870.838207,8995,0.7692999243736267
1544206881.6174164,9328,0.7680726647377014
1544206881.951168,9355,0.7683428525924683
1544206884.2131026,9398,0.767999529838562
1544206888.1649172,9523,0.7676711678504944
1544206891.37598,9621,0.767096221446991
1544206893.8621712,9648,0.7673516869544983
1544206895.0832298,9690,0.7670958638191223
1544206897.5414279,9782,0.7668915390968323
1544206900.1287687,9846,0.7667039632797241
1544206905.9084136,10014,0.7663983702659607
1544206907.9479184,10109,0.7659767270088196
1544206911.3007772,10200,0.7656431198120117
1544206913.564191,10262,0.7657209634780884
1544206920.3538628,10455,0.7652764916419983
1544206922.0568802,10488,0.7648451328277588
1544206922.6387215,10536,0.7647942900657654
1544206925.8737054,10616,0.7646719813346863
1544206926.0849385,10628,0.7647614479064941
1544206929.7127895,10740,0.7643003463745117
1544206936.5987232,10942,0.7637391090393066
1544206948.7596796,11298,0.7629534602165222
1544206949.0516636,11329,0.7626674771308899
1544206956.0080705,11521,0.7624133825302124
1544206959.602352,11626,0.7620436549186707
1544206959.7836413,11641,0.7619880437850952
1544206961.4978802,11677,0.7620437741279602
1544206962.9251883,11728,0.7616940140724182
1544206963.2292666,11761,0.7617003321647644
1544206974.12152,12040,0.7608960866928101
1544206974.65051,12087,0.7609663605690002
1544206977.4759927,12147,0.7606419920921326
1544206978.013111,12196,0.7604948282241821
1544206980.041334,12240,0.760891854763031
1544206982.0176694,12293,0.760403573513031
1544206983.5845847,12306,0.7604930996894836
1544206985.861567,12369,0.7602038383483887
1544206988.102654,12450,0.7600409388542175
1544207006.0492558,12981,0.7589698433876038
1544207007.6254537,13046,0.7587108016014099
1544207010.610584,13122,0.7583908438682556
1544207010.8296766,13134,0.758639395236969
1544207016.271697,13300,0.758449375629425
1544207022.4828172,13450,0.7578157186508179
1544207024.7978232,13510,0.7578033804893494
1544207026.9395208,13578,0.7576291561126709
1544207030.8987963,13685,0.7575824856758118
1544207034.7515838,13775,0.7570523023605347
1544207041.5735567,13981,0.7568271160125732
1544207043.3639457,14054,0.7566377520561218
1544207043.5150003,14071,0.7563022375106812
1544207045.3449316,14097,0.756287693977356
1544207045.729678,14125,0.7564092874526978
1544207046.8585546,14137,0.7563971877098083
1544207052.0728502,14320,0.7559543251991272
1544207055.511492,14439,0.7556616067886353
1544207058.0448825,14506,0.7555807828903198
1544207064.1826844,14696,0.755034327507019
1544207064.3639762,14711,0.7552713751792908
1544207065.6192884,14734,0.7550880908966064
1544207069.202019,14850,0.7547490000724792
1544207070.8897803,14906,0.7547405958175659
1544207074.3823524,14978,0.7546064853668213
1544207074.6861775,14994,0.7544081807136536
1544207074.8788388,15010,0.7543747425079346
1544207089.933974,15444,0.7536540627479553
1544207092.5389805,15492,0.7536946535110474
1544207116.2904835,16252,0.7521655559539795
1544207119.529408,16350,0.7522756457328796
1544207121.0381873,16396,0.7519954442977905
1544207124.6047866,16486,0.7519170045852661
1544207130.4769194,16611,0.7517584562301636
1544207134.4315028,16695,0.7514829039573669
1544207136.4463475,16759,0.7513359785079956
1544207140.1343834,16873,0.750973105430603
1544207141.4193394,16907,0.7510774731636047
1544207146.4697134,17056,0.7505415081977844
1544207146.8451362,17086,0.75091153383255
1544207155.008506,17337,0.7502442598342896
1544207155.1539762,17353,0.7504515051841736
1544207166.6968997,17658,0.7496039867401123
1544207168.0358775,17702,0.7493268847465515
1544207172.0050676,17849,0.7492900490760803
1544207175.2941406,17934,0.7491703629493713
1544207177.3216293,18003,0.7489559054374695
1544207182.7456892,18171,0.7485438585281372
1544207183.764261,18181,0.7486125826835632
1544207185.9375985,18273,0.7486750483512878
1544207187.2407782,18297,0.7487849593162537
1544207189.7847323,18394,0.7486008405685425
1544207196.8163233,18577,0.7481487393379211
1544207199.4498708,18665,0.7482280135154724
1544207202.1661186,18725,0.7479988932609558
1544207207.5725067,18891,0.7477819919586182
1544207208.9889703,18935,0.74739670753479
1544207213.40702,19073,0.7472954392433167
1544207220.7828732,19303,0.7470470666885376
1544207225.9574292,19429,0.7469117045402527
1544207236.6430452,19711,0.7464389204978943
1544207239.6195805,19791,0.7460767030715942
1544207240.1443863,19834,0.7462328672409058
1544207241.3146355,19860,0.7463290691375732
1544207243.3277533,19918,0.7459729909896851
1544207245.385188,19980,0.7460507750511169
1544207247.2498093,20031,0.7459447979927063
1544207249.526024,20111,0.7457053065299988
1544207251.1837187,20127,0.7455751299858093
1544207255.774012,20271,0.7454656958580017
1544207264.6424625,20416,0.7455797791481018
1544207266.611834,20472,0.7451988458633423
