Wall time,Step,Value
1544437135.9833972,257,0.6179091930389404
1544437142.5754206,328,0.5863680839538574
1544437146.1714258,381,0.5752673745155334
1544437150.9012306,446,0.5853432416915894
1544437158.6392,514,0.5932332277297974
1544437162.8475208,566,0.6064430475234985
1544437170.2898273,649,0.6186245679855347
1544437174.4256337,704,0.626430869102478
1544437178.4996643,759,0.6685607433319092
1544437183.5953329,815,0.6230648756027222
1544437188.6313229,875,0.73676598072052
1544437194.4235246,934,0.5727524161338806
1544437200.7463324,988,0.5784443020820618
1544437205.5312629,1044,0.5803240537643433
1544437210.031324,1097,0.5313995480537415
1544437214.8514104,1148,0.5550400018692017
1544437219.239424,1200,0.580657958984375
1544437225.2643692,1261,0.5816081762313843
1544437229.2673874,1313,0.5352334380149841
1544437233.9388766,1367,0.624889075756073
1544437244.6915615,1490,0.5361147522926331
1544437248.1715913,1553,0.597041130065918
1544437252.2055786,1613,0.5010060667991638
1544437258.1322436,1670,0.47878769040107727
1544437263.6654406,1723,0.4972069561481476
1544437269.8273287,1776,0.46539923548698425
1544437275.8877199,1837,0.5151331424713135
1544437280.5346422,1890,0.49341294169425964
1544437284.6993666,1947,0.5237160921096802
1544437288.8399267,2004,0.48724204301834106
1544437293.0682693,2056,0.5174565315246582
1544437297.044495,2117,0.4744623899459839
1544437300.3369236,2170,0.5945983529090881
1544437304.751486,2229,0.41919663548469543
1544437308.8102396,2282,0.4172002971172333
1544437313.942823,2337,0.5131745934486389
1544437325.3116944,2402,0.41787245869636536
1544437331.7794049,2494,0.5063794851303101
1544437336.8113482,2549,0.4216108024120331
1544437343.3673933,2612,0.36916929483413696
1544437347.036361,2666,0.5407454967498779
1544437350.9554458,2721,0.361392080783844
1544437355.0346503,2790,0.34097105264663696
1544437358.5981705,2846,0.3349607586860657
1544437362.9315228,2905,0.45458486676216125
1544437368.7582738,2962,0.35220128297805786
1544437374.3722687,3018,0.3126159608364105
1544437378.5793889,3078,0.4389931559562683
1544437386.313561,3131,0.4750860929489136
1544437393.1273696,3190,0.2801605463027954
1544437398.4896858,3244,0.38649848103523254
1544437402.5593762,3305,0.3322484493255615
1544437407.4993284,3360,0.33733105659484863
1544437412.6938133,3414,0.3599107265472412
1544437417.3398242,3472,0.29028940200805664
1544437421.4423447,3525,0.2832745313644409
1544437426.3903651,3581,0.38484081625938416
1544437430.883501,3634,0.3001112937927246
1544437435.1538227,3685,0.3101775348186493
1544437441.1416588,3740,0.3441225290298462
1544437449.6289957,3807,0.26757174730300903
1544437454.8193524,3863,0.27928072214126587
1544437460.034637,3917,0.3256099820137024
1544437464.2953782,3982,0.28087395429611206
1544437468.373667,4043,0.29071637988090515
1544437473.3555713,4095,0.3537164032459259
1544437477.645329,4152,0.3365969955921173
1544437483.3475862,4206,0.2636170983314514
1544437488.3555558,4258,0.32291293144226074
1544437492.438908,4310,0.4385000765323639
1544437496.9638839,4363,0.33712419867515564
1544437506.7605689,4416,0.2596207559108734
1544437511.819561,4472,0.38070642948150635
1544437516.9355073,4557,0.33695223927497864
1544437520.698108,4609,0.47892725467681885
1544437525.626449,4664,0.32776960730552673
1544437529.8038595,4715,0.3847414553165436
1544437532.8715694,4768,0.3330604135990143
1544437537.60339,4820,0.29626089334487915
1544437542.156447,4876,0.2856481373310089
1544437546.1785426,4929,0.27491453289985657
1544437550.6471388,4981,0.2562044560909271
1544437554.5297115,5033,0.27672484517097473
1544437558.2085042,5087,0.3883781135082245
1544437562.8209357,5140,0.3527214229106903
1544437571.599344,5222,0.3280351459980011
1544437576.1025877,5282,0.4888153672218323
1544437580.7894323,5339,0.27984559535980225
1544437586.143361,5393,0.4273366332054138
1544437592.1114058,5446,0.29081711173057556
1544437596.7785048,5501,0.24635832011699677
1544437601.1471949,5558,0.3697398900985718
1544437605.343423,5610,0.28822624683380127
1544437611.747479,5670,0.2804625332355499
1544437621.9883134,5734,0.2705889046192169
1544437628.5674746,5807,0.33597156405448914
1544437636.74533,5859,0.22844071686267853
1544437645.558322,5916,1.463092565536499
1544437650.375365,5973,0.3294987678527832
1544437655.0456522,6025,0.26667189598083496
1544437660.324936,6079,0.28835606575012207
1544437666.8337367,6136,0.259685754776001
1544437671.2878096,6191,0.2775437533855438
1544437675.8501918,6248,0.28188836574554443
1544437680.5034392,6300,0.2086511105298996
1544437686.4393277,6355,0.3256060481071472
1544437692.535547,6434,0.28520482778549194
1544437696.7784238,6496,0.2494245320558548
1544437701.4397216,6547,0.25465911626815796
1544437705.9089668,6600,0.2769104838371277
1544437710.7513337,6653,0.25622063875198364
1544437715.0671976,6705,0.18862326443195343
1544437718.759684,6757,0.2311505675315857
1544437722.7362354,6812,0.22305363416671753
1544437727.3563664,6866,0.21751338243484497
1544437731.1683884,6920,0.2596026062965393
1544437737.4456775,6973,0.5651454925537109
1544437745.055658,7030,0.23607134819030762
1544437750.7235,7100,0.19939488172531128
1544437755.9779997,7169,0.2331855595111847
1544437760.1353457,7221,0.20868803560733795
1544437767.5772069,7274,0.2482089251279831
1544437772.9899592,7327,0.3553997278213501
1544437777.135418,7381,0.17703376710414886
1544437782.246834,7438,0.19959652423858643
1544437792.0798683,7542,0.180308997631073
1544437796.4636571,7595,0.2101927250623703
1544437802.5207484,7655,0.241579070687294
1544437806.8486798,7738,0.23114216327667236
1544437811.8608744,7791,0.2039799839258194
1544437816.3562624,7841,0.17551030218601227
1544437821.843644,7896,0.2189330756664276
1544437826.1924267,7949,0.25771230459213257
1544437831.0955067,8003,0.241143599152565
1544437835.1382093,8056,0.22348278760910034
1544437840.2356863,8108,0.20574714243412018
1544437845.019501,8163,0.2380584478378296
1544437852.8729782,8220,0.21564015746116638
1544437858.2194657,8273,0.2392495721578598
1544437864.1016839,8327,0.22660046815872192
1544437868.449126,8382,0.1744820475578308
1544437873.5353189,8434,0.19210317730903625
1544437879.8395236,8491,0.14244778454303741
1544437884.5313933,8545,0.21907180547714233
1544437892.889119,8609,0.24702313542366028
1544437899.23943,8683,0.20348957180976868
1544437904.4783826,8754,0.16091573238372803
1544437912.3390718,8806,0.23660293221473694
1544437918.3869205,8858,0.1955251693725586
1544437924.2489986,8910,0.1845516860485077
1544437930.1477616,8962,0.2923711836338043
1544437940.4629087,9015,0.15913952887058258
1544437946.219445,9072,0.27370426058769226
1544437952.0633297,9124,0.2107279896736145
1544437957.9859917,9188,0.1701054573059082
1544437963.010085,9243,0.17883038520812988
1544437967.75291,9300,0.18883831799030304
1544437973.3234677,9353,0.18240274488925934
1544437979.1507246,9412,0.1971263736486435
1544437984.1925395,9465,0.191644087433815
1544437988.6395001,9521,0.2700291872024536
1544437994.2116303,9575,0.18731647729873657
1544437999.4403446,9627,0.21516242623329163
1544438003.6396303,9680,0.3076898753643036
1544438008.451378,9732,0.3439960479736328
1544438014.3914146,9786,0.19527244567871094
1544438018.1594033,9840,0.16845978796482086
1544438023.8036964,9892,0.24527515470981598
1544438028.4353924,9946,0.17397594451904297
1544438031.8233573,9998,0.2504526376724243
1544438036.2848144,10051,0.11517712473869324
1544438041.2874506,10106,0.2565070390701294
1544438047.5890548,10182,0.15681646764278412
1544438052.511528,10242,0.13985289633274078
1544438057.1476374,10297,0.4083561599254608
1544438061.4840543,10350,0.15084542334079742
1544438066.3418834,10407,0.20894064009189606
1544438071.4744635,10458,0.16356557607650757
1544438075.785242,10513,0.16207191348075867
1544438081.3474123,10567,0.22915241122245789
1544438086.2394953,10621,0.16246742010116577
1544438091.2048647,10678,0.14619219303131104
1544438097.1058447,10734,0.16160590946674347
1544438101.676189,10788,0.20079591870307922
1544438106.7959511,10843,0.16488534212112427
1544438112.9914107,10897,0.16743157804012299
1544438119.9833968,10959,0.17324507236480713
1544438124.7397664,11017,0.1637113243341446
1544438129.0873737,11074,0.13641592860221863
1544438134.424909,11127,0.4496004581451416
1544438139.94743,11183,0.22048817574977875
1544438147.0892644,11237,0.8474494218826294
1544438151.3399014,11298,0.185569629073143
1544438156.251589,11352,0.20131854712963104
1544438160.893957,11408,0.182630717754364
1544438164.880029,11462,0.19955411553382874
