Wall time,Step,Value
1542187406.967236,654,0.6887831091880798
1542187445.1610632,1323,0.6819528341293335
1542187463.6292093,1629,0.6785953640937805
1542187505.7285616,2451,0.6707749962806702
1542187511.3540788,2553,0.6682203412055969
1542187519.4655333,2707,0.6675017476081848
1542187541.3654177,3116,0.6637430191040039
1542187549.4660888,3268,0.6629857420921326
1542187589.3165312,4036,0.6497822999954224
1542187597.3079927,4192,0.6538962721824646
1542187650.618102,5224,0.6407848596572876
1542187674.4321704,5637,0.6386045813560486
1542187683.2880921,5792,0.6360064744949341
1542187685.6470335,5842,0.6312474012374878
1542187705.6141534,6207,0.627697229385376
1542187742.4995668,6881,0.6217782497406006
1542187778.3656797,7554,0.6184959411621094
1542187810.0053391,8123,0.6190236806869507
1542187823.6516955,8381,0.6086096167564392
1542187831.2416842,8535,0.6103848218917847
1542187855.8626251,8999,0.6018593311309814
1542187858.7167752,9050,0.6041262149810791
1542187886.6769073,9565,0.5997415781021118
1542187900.3376663,9822,0.5952040553092957
1542187905.9529743,9924,0.6030592918395996
1542187908.9563994,9974,0.598189115524292
1542187920.165937,10179,0.5944874882698059
1542187942.5220504,10586,0.5913390517234802
1542187963.860725,10993,0.5836470723152161
1542187966.541828,11045,0.594552755355835
1542187980.9188452,11304,0.5905205607414246
1542188011.4555833,11866,0.5908420085906982
1542188028.399192,12172,0.5893635749816895
1542188042.2505565,12426,0.5709106922149658
1542188085.5547817,13192,0.5689234733581543
1542188102.8130507,13501,0.5765529870986938
1542188116.7149904,13760,0.5661048889160156
1542188136.073641,14123,0.572310209274292
1542188146.6300921,14327,0.5606333017349243
1542188152.1108243,14429,0.5585674047470093
1542188205.390887,15394,0.5630984306335449
1542188218.3575916,15650,0.5561485886573792
1542188220.8146348,15701,0.555284321308136
1542188234.490837,15956,0.5580816268920898
1542188247.4122412,16211,0.5520991086959839
1542188252.752182,16314,0.5514909625053406
1542188273.8310597,16721,0.5451326370239258
1542188276.4554057,16772,0.5521243810653687
1542188307.6560113,17338,0.5476477146148682
1542188333.4741714,17800,0.5353081226348877
1542188356.0372868,18213,0.5333731174468994
1542188400.6246843,19035,0.5391424894332886
1542188411.895135,19240,0.539191484451294
1542188439.5359087,19752,0.5361257791519165
1542188564.2909327,22002,0.5199439525604248
1542188567.511867,22052,0.5079835653305054
1542188590.405428,22464,0.5216460227966309
1542188613.4919465,22926,0.5188462138175964
1542188618.3068585,23028,0.5193296670913696
1542188621.735732,23078,0.5141404867172241
1542188630.391052,23233,0.5133283138275146
1542188645.382644,23542,0.513121485710144
1542188668.3802392,24003,0.5201555490493774
1542188676.2008803,24158,0.5121468901634216
1542188678.6046698,24209,0.5295447111129761
1542188706.0117748,24723,0.49164387583732605
1542188750.6827693,25595,0.5035972595214844
1542188756.336483,25698,0.5226803421974182
1542188807.5893679,26676,0.4904137849807739
1542188814.1512773,26776,0.5148319005966187
1542188821.8967197,26931,0.507677435874939
1542188843.581735,27339,0.49059614539146423
1542188859.1271684,27645,0.49408185482025146
1542188864.5304499,27748,0.5006474852561951
1542188872.900964,27905,0.48869848251342773
1542188888.028979,28207,0.4737001657485962
1542188901.2082307,28466,0.4924159646034241
1542188927.0871522,28980,0.4928646981716156
1542188945.2418718,29291,0.49368107318878174
1542188962.967473,29596,0.5003825426101685
1542188975.8620033,29805,0.4968230128288269
1542188991.0582008,30110,0.49051061272621155
1542188996.333964,30213,0.49598580598831177
1542189004.5428023,30368,0.48622021079063416
1542189009.5301626,30469,0.5000962615013123
1542189012.5620024,30520,0.5043320655822754
1542189026.8704524,30779,0.48808687925338745
1542189029.6396594,30832,0.47937729954719543
1542189053.8862395,31296,0.4903532564640045
1542189075.301614,31704,0.4769481122493744
1542189089.6879537,31962,0.48025551438331604
1542189102.4434626,32221,0.4790175259113312
1542189107.5203612,32324,0.4779287278652191
1542189142.4751706,32940,0.4829699695110321
1542189161.4927986,33301,0.47420400381088257
1542189164.091444,33354,0.4747512936592102
1542189169.9922605,33455,0.4973793625831604
1542189178.2615328,33607,0.4915124177932739
1542189183.7699933,33710,0.47121065855026245
1542189218.392546,34321,0.4833868145942688
1542189226.698293,34477,0.48482322692871094
1542189238.4430575,34682,0.47666803002357483
1542189246.9256506,34837,0.47445762157440186
1542189255.6259065,34990,0.47090885043144226
1542189266.1268985,35194,0.4824347198009491
1542189268.5641406,35245,0.4684546887874603
1542189279.2897282,35452,0.4567607343196869
1542189294.1543012,35708,0.46514391899108887
1542189324.4074793,36272,0.4869571924209595
1542189342.2337093,36625,0.4707370102405548
1542189364.475535,37034,0.47501444816589355
1542189374.4375458,37239,0.4645102024078369
1542189384.7065225,37442,0.4644055962562561
1542189387.551115,37494,0.4641352891921997
1542189407.411296,37853,0.46672919392585754
1542189429.7376528,38310,0.4709876775741577
1542189440.6763446,38514,0.46918806433677673
1542189451.4990804,38718,0.4745803773403168
1542189462.2195911,38923,0.4625762701034546
1542189464.6029603,38974,0.4628784656524658
1542189474.189129,39177,0.46175825595855713
1542189497.9223866,39641,0.4680388867855072
1542189509.6270077,39844,0.44387221336364746
1542189511.9798467,39894,0.46570920944213867
1542189515.0061145,39945,0.4552699327468872
1542189520.5094814,40048,0.45769235491752625
1542189522.92149,40099,0.45215752720832825
1542189539.8583322,40407,0.470615953207016
1542189551.5860155,40615,0.4506160020828247
1542189554.224367,40666,0.45611637830734253
1542189559.248389,40769,0.461577832698822
1542189573.943708,41029,0.4717487692832947
1542189577.075396,41079,0.45945966243743896
1542189579.7658954,41131,0.4689721465110779
1542189589.9981666,41334,0.4608710706233978
1542189601.95456,41538,0.4762188494205475
1542189616.122283,41794,0.46124178171157837
1542189618.789732,41846,0.4572378098964691
1542189621.324135,41898,0.4598502218723297
1542189683.8828452,43085,0.4634290337562561
1542189694.6560445,43289,0.4563344120979309
1542189701.017522,43392,0.44126299023628235
1542189715.7726393,43648,0.44534242153167725
1542189781.9774172,44877,0.45902135968208313
1542189788.1107247,44979,0.4425216317176819
1542189801.3823469,45237,0.44477522373199463
1542189806.797819,45339,0.4308900237083435
1542189818.0891545,45545,0.4393337666988373
1542189823.1382933,45650,0.440053790807724
1542189846.700296,46058,0.443144291639328
1542189863.2907572,46369,0.44262757897377014
1542189876.3470376,46576,0.4479367136955261
1542189895.7668567,46936,0.43875178694725037
1542189900.5883985,47039,0.4406090974807739
1542189916.2867632,47348,0.42024534940719604
1542189922.2111535,47450,0.4438871741294861
1542189930.1809952,47605,0.44028010964393616
1542189938.8297641,47762,0.44005927443504333
1542189962.189199,48170,0.44816887378692627
1542189964.607694,48221,0.425215482711792
1542189972.168202,48372,0.444243460893631
1542189990.2599711,48729,0.4469076097011566
1542189999.0423436,48882,0.42689040303230286
1542190022.220517,49340,0.431809663772583
1542190033.1115403,49546,0.42475590109825134
1542190040.9816737,49699,0.4487648010253906
1542190043.8111145,49750,0.4271720349788666
1542190068.5572898,50215,0.44440218806266785
1542190071.0084014,50267,0.42560169100761414
1542190082.1981041,50473,0.4378034174442291
1542190087.0787692,50577,0.44145482778549194
1542190089.8872929,50627,0.42486274242401123
1542190101.2702093,50829,0.43497127294540405
1542190104.5486848,50881,0.44223836064338684
1542190112.025476,51033,0.42819851636886597
1542190114.642587,51084,0.4218890070915222
1542190137.9996426,51493,0.43257591128349304
1542190148.4108534,51694,0.416851282119751
1542190153.8980188,51796,0.4342782497406006
1542190160.0810924,51900,0.42576146125793457
1542190162.8014653,51953,0.44929516315460205
1542190185.2930028,52409,0.43193867802619934
1542190193.2024596,52561,0.4330790638923645
1542190214.0650067,52973,0.43083715438842773
1542190220.1359227,53075,0.420887291431427
1542190248.1183069,53590,0.41298073530197144
1542190268.338589,53953,0.4279356300830841
1542190305.7970839,54621,0.42100968956947327
1542190323.5270107,54929,0.41621071100234985
1542190331.1988711,55085,0.4131194055080414
1542190336.5418518,55187,0.42347195744514465
1542190347.705712,55393,0.40641656517982483
1542190358.5709271,55599,0.42540037631988525
1542190363.519765,55703,0.4098888337612152
1542190376.5451424,55956,0.4350458085536957
1542190379.037796,56008,0.4134655296802521
1542190403.8719087,56471,0.4065375328063965
1542190420.0254502,56776,0.4105477035045624
1542190431.7149172,56982,0.42699697613716125
1542190434.3859236,57034,0.4168655574321747
1542190460.3156667,57540,0.406434029340744
1542190473.6521783,57797,0.4090609550476074
1542190512.7446558,58514,0.4128996729850769
1542190518.4069135,58616,0.40656259655952454
1542190570.6880786,59644,0.4180642068386078
1542190573.314612,59695,0.401327520608902
1542190584.322273,59899,0.41674938797950745
1542190586.9892051,59951,0.41697776317596436
1542190589.4082253,60002,0.40358319878578186
1542190637.5991862,60929,0.4108617305755615
1542190670.6615033,61548,0.4097667932510376
1542190674.105409,61599,0.3958468735218048
1542190691.561289,61908,0.3970349431037903
1542190696.6251905,62010,0.40441685914993286
1542190709.9385393,62268,0.4058382213115692
1542190780.117012,63595,0.38226574659347534
1542190785.7821286,63697,0.40050697326660156
1542190812.450349,64209,0.3943244516849518
1542190842.6130412,64773,0.40510350465774536
1542190850.019916,64926,0.39709463715553284
1542190858.078726,65082,0.38713955879211426
1542190894.5332372,65757,0.40401679277420044
1542190916.3787673,66120,0.39667895436286926
1542190933.2660415,66429,0.40834107995033264
1542190951.6458943,66786,0.38232898712158203
1542190967.7286222,67095,0.37945473194122314
1542190995.2527585,67611,0.39283642172813416
1542191009.026021,67868,0.38697242736816406
1542191011.664116,67919,0.3989933431148529
1542191019.1925063,68073,0.3900858163833618
1542191034.9661572,68379,0.38411521911621094
1542191040.6885204,68481,0.3942302465438843
1542191048.0035987,68635,0.3822339177131653
1542191056.1588123,68788,0.3857888877391815
1542191063.8760529,68942,0.38349759578704834
1542191066.550192,68994,0.38767725229263306
1542191117.4363751,69927,0.3758709728717804
1542191158.8438587,70694,0.39827635884284973
1542191199.193267,71466,0.3849474787712097
1542191207.651927,71621,0.3621393144130707
1542191210.4917173,71672,0.37832361459732056
1542191216.9027984,71776,0.37636205554008484
1542191220.2827694,71829,0.3821636438369751
1542191278.6637957,72962,0.3690516948699951
1542191291.3816845,73219,0.37402552366256714
1542191301.5598195,73374,0.3870733082294464
1542191312.5202448,73582,0.3783552050590515
1542191317.3430927,73683,0.3761063814163208
1542191327.7933285,73887,0.3824330270290375
1542191340.3290298,74092,0.3817165493965149
1542191350.6419144,74296,0.3846793472766876
1542191421.0070927,75572,0.370972603559494
1542191423.5093164,75625,0.38480520248413086
1542191453.0583103,76189,0.3848406970500946
1542191475.0334854,76599,0.36696857213974
1542191477.8267825,76650,0.37447866797447205
1542191485.1146572,76803,0.3658252954483032
1542191490.704581,76906,0.3627927601337433
1542191494.014106,76958,0.36921221017837524
1542191517.8084922,77420,0.3726973533630371
1542191537.6350718,77779,0.37689727544784546
1542191580.02097,78551,0.3704451024532318
1542191582.8760839,78602,0.37558576464653015
1542191590.998214,78757,0.35567599534988403
1542191641.3040311,79736,0.3589644730091095
1542191654.7270532,79993,0.3737758994102478
1542191657.4102328,80045,0.3692098557949066
1542191662.9054039,80147,0.3595079779624939
1542191683.040577,80506,0.36057960987091064
1542191700.9454465,80865,0.38785040378570557
1542191703.5282226,80915,0.36783719062805176
1542191727.8507423,81375,0.3537749648094177
1542191739.2909555,81579,0.3711397349834442
1542191744.7924712,81681,0.380258172750473
1542191756.4499664,81885,0.3626776933670044
1542191780.1795554,82344,0.348129540681839
1542191798.0991478,82702,0.3686455190181732
1542191800.5720124,82754,0.37254488468170166
1542191814.3929915,83011,0.3606356680393219
1542191836.845987,83421,0.3449658751487732
1542191862.140756,83883,0.3543544113636017
1542191864.5454895,83934,0.3690509498119354
1542191875.530689,84140,0.3614714741706848
1542191888.8562381,84395,0.35887283086776733
1542191897.0949194,84547,0.3536568582057953
1542191902.3032207,84649,0.3577631413936615
1542191910.8455622,84800,0.3578101396560669
1542191919.548388,84955,0.361336886882782
1542191929.987957,85158,0.36583319306373596
1542191950.4974144,85567,0.3583749234676361
1542191972.553507,85976,0.3599243462085724
1542191982.6374533,86179,0.34577494859695435
1542191990.4073079,86334,0.34240302443504333
1542191993.326194,86386,0.3478142023086548
1542192011.1247451,86692,0.3470383882522583
1542192034.6504064,87154,0.3475620746612549
1542192045.5470376,87361,0.3482358753681183
1542192047.9502113,87412,0.33078253269195557
1542192050.6028883,87463,0.35165002942085266
1542192056.2431543,87565,0.3523951470851898
1542192064.3988626,87719,0.3368437588214874
1542192084.1401565,88074,0.35877278447151184
1542192108.686978,88536,0.35887184739112854
1542192136.3132899,89050,0.3468240201473236
1542192147.7556925,89257,0.3335902988910675
1542192153.213593,89359,0.35610705614089966
1542192162.8697355,89512,0.3384228050708771
1542192175.622074,89766,0.35026922821998596
1542192183.5120292,89919,0.3494125008583069
1542192186.1874552,89971,0.3536645174026489
1542192188.9489217,90024,0.35818320512771606
1542192201.965613,90280,0.334108829498291
1542192240.8984606,91002,0.3527586758136749
1542192264.7325974,91458,0.34721440076828003
1542192280.2661178,91769,0.3330005705356598
1542192301.795458,92128,0.33865830302238464
1542192304.412169,92179,0.3396476209163666
1542192327.7152622,92641,0.3405340611934662
1542192346.243371,93001,0.3493734300136566
1542192378.6578376,93611,0.3562539219856262
1542192397.2737656,93971,0.3403797447681427
1542192402.4188354,94073,0.348345547914505
1542192412.9549847,94277,0.3355341851711273
1542192439.8810613,94792,0.34189799427986145
1542192442.5107121,94843,0.3209768831729889
1542192450.7495577,94993,0.3352322280406952
1542192463.92154,95247,0.3414379060268402
1542192474.7837722,95455,0.3426203727722168
1542192509.7849276,96131,0.3406943082809448
1542192517.8550906,96284,0.33084484934806824
1542192533.4068744,96590,0.3375701606273651
1542192535.7825203,96641,0.3368956446647644
1542192538.6149955,96692,0.32318320870399475
1542192630.3768,98432,0.3317194879055023
1542192645.8545432,98739,0.3338697552680969
1542192665.0519722,99098,0.3332294225692749
1542192682.3089132,99405,0.3378170430660248
1542192693.2856715,99610,0.3239314556121826
1542192698.433791,99711,0.32517072558403015
1542192703.5759532,99815,0.3353048861026764
1542192719.543026,100122,0.3359116315841675
1542192727.967481,100277,0.32457926869392395
1542192734.1787472,100380,0.32761362195014954
1542192743.3561027,100534,0.33158910274505615
1542192751.4005563,100686,0.32241782546043396
1542192759.763929,100843,0.3104307949542999
1542192785.0115037,101307,0.32148972153663635
1542192790.9114773,101408,0.31747281551361084
1542192825.346543,102024,0.31855157017707825
1542192827.8906045,102077,0.3254179358482361
1542192830.307037,102128,0.32698291540145874
1542192868.745249,102845,0.3246246576309204
1542192879.9249096,103049,0.3191627264022827
1542192891.3725553,103254,0.32026368379592896
1542192902.5172017,103459,0.335510790348053
1542192914.2631953,103668,0.3166444003582001
1542192919.5894608,103771,0.32478776574134827
1542192924.6457741,103872,0.31317299604415894
1542192946.4347258,104281,0.3140522837638855
1542192951.4624538,104383,0.31890344619750977
1542192959.434963,104538,0.3354986906051636
1542192967.5534391,104694,0.3153010904788971
1542192975.2638752,104848,0.33454665541648865
1542192980.9729342,104951,0.3210490643978119
1542192990.257456,105105,0.31472840905189514
1542193040.9757814,106083,0.32179224491119385
1542193071.970677,106696,0.32323312759399414
1542193074.5870767,106747,0.3164142370223999
1542193077.0922022,106800,0.31899863481521606
1542193082.7697833,106900,0.3162408471107483
1542193085.3667471,106950,0.32416605949401855
1542193091.2312658,107055,0.3186781704425812
1542193097.4311893,107159,0.3284216821193695
1542193108.1870322,107367,0.3151647746562958
1542193120.2191389,107571,0.306100070476532
1542193134.0255141,107827,0.30439019203186035
1542193140.6632233,107931,0.32018163800239563
1542193160.6476579,108290,0.3257109522819519
1542193168.915181,108444,0.3140609860420227
1542193183.1241693,108700,0.3130115866661072
1542193194.3116071,108901,0.31854888796806335
1542193207.4121194,109160,0.33811724185943604
1542193212.3544037,109260,0.3208400309085846
1542193214.9681892,109311,0.30735689401626587
1542193255.9145262,110077,0.31729796528816223
1542193265.2380023,110233,0.31205981969833374
1542193273.53717,110387,0.3070417046546936
1542193276.0666616,110440,0.3097754418849945
1542193288.0989249,110645,0.3122689425945282
1542193293.02156,110746,0.3062564730644226
1542193307.7725399,111001,0.30271196365356445
1542193311.382422,111052,0.31616878509521484
1542193330.4625585,111410,0.3043689429759979
1542193333.905369,111461,0.31683775782585144
1542193343.9357033,111664,0.3188877999782562
1542193349.2203467,111767,0.31462085247039795
1542193355.1918447,111870,0.32525160908699036
1542193366.569248,112074,0.304511696100235
1542193397.0227654,112583,0.3196466267108917
1542193402.7020228,112686,0.29823189973831177
1542193408.1461565,112789,0.3277401328086853
1542193410.8280969,112841,0.2910069227218628
1542193421.277243,113042,0.320907324552536
1542193429.506728,113195,0.3009355664253235
1542193450.895642,113608,0.29799094796180725
1542193461.621475,113811,0.3061369061470032
1542193499.710994,114530,0.31085890531539917
1542193509.928357,114732,0.3017865717411041
1542193515.181139,114838,0.30669012665748596
1542193528.784229,115093,0.30465126037597656
1542193531.819405,115144,0.309533029794693
1542193537.6141236,115247,0.3070516884326935
1542193542.8876424,115352,0.29553988575935364
1542193545.4325562,115404,0.3027307093143463
1542193551.1027513,115507,0.3070899546146393
1542193556.093766,115608,0.3002588450908661
1542193558.5294237,115659,0.2979249954223633
1542193577.732123,116018,0.29689210653305054
1542193585.7620955,116173,0.2901800572872162
1542193600.0305254,116427,0.3006857931613922
1542193649.499102,117404,0.30349820852279663
1542193680.663477,117917,0.30128806829452515
1542193695.4685462,118224,0.2882722318172455
1542193703.5819876,118378,0.2965550720691681
1542193711.4835362,118532,0.2928954064846039
1542193719.5230718,118687,0.2839273512363434
1542193721.9894383,118739,0.29932624101638794
1542193724.9296203,118790,0.3122972249984741
